s3_key,collect,path,step,filename,size_bytes,last_modified,category
IHTest_202009_DistStA/Path5_DistStA/Path5_Step3_DistStA/IHTest_202009_Path5_Step3_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step3_DistStA,IHTest_202009_Path5_Step3_HiResLIDAR_1x_DistStA.las,116280463,2024-05-03T03:46:52+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step3_DistStA/IHTest_202009_Path5_Step3_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step3_DistStA,IHTest_202009_Path5_Step3_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:46:57+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step3_DistStA/IHTest_202009_Path5_Step3_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step3_DistStA,IHTest_202009_Path5_Step3_LWHSI1__DistStA.hdr,3583,2024-05-03T03:46:54+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step4_DistStA/IHTest_202009_Path5_Step4_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step4_DistStA,IHTest_202009_Path5_Step4_HiResLIDAR_1x_DistStA.las,98932663,2024-05-03T02:49:39+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step4_DistStA/IHTest_202009_Path5_Step4_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step4_DistStA,IHTest_202009_Path5_Step4_LWHSI1__DistStA.bsq,340787200,2024-05-03T02:49:41+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step4_DistStA/IHTest_202009_Path5_Step4_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step4_DistStA,IHTest_202009_Path5_Step4_LWHSI1__DistStA.hdr,3583,2024-05-03T02:49:42+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step5_DistStA/IHTest_202009_Path5_Step5_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step5_DistStA,IHTest_202009_Path5_Step5_HiResLIDAR_1x_DistStA.las,109500463,2024-05-03T02:50:38+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step5_DistStA/IHTest_202009_Path5_Step5_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step5_DistStA,IHTest_202009_Path5_Step5_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:47:44+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step5_DistStA/IHTest_202009_Path5_Step5_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step5_DistStA,IHTest_202009_Path5_Step5_LWHSI1__DistStA.hdr,3583,2024-05-03T03:47:41+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step6_DistStA/IHTest_202009_Path5_Step6_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step6_DistStA,IHTest_202009_Path5_Step6_HiResLIDAR_1x_DistStA.las,119928003,2024-05-03T03:48:29+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step6_DistStA/IHTest_202009_Path5_Step6_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step6_DistStA,IHTest_202009_Path5_Step6_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:48:33+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step6_DistStA/IHTest_202009_Path5_Step6_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step6_DistStA,IHTest_202009_Path5_Step6_LWHSI1__DistStA.hdr,3583,2024-05-03T03:48:33+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step7_DistStA/IHTest_202009_Path5_Step7_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step7_DistStA,IHTest_202009_Path5_Step7_HiResLIDAR_1x_DistStA.las,134728623,2024-05-03T03:48:56+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step7_DistStA/IHTest_202009_Path5_Step7_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step7_DistStA,IHTest_202009_Path5_Step7_LWHSI1__DistStA.bsq,340787200,2024-05-03T02:52:38+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step7_DistStA/IHTest_202009_Path5_Step7_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step7_DistStA,IHTest_202009_Path5_Step7_LWHSI1__DistStA.hdr,3583,2024-05-03T02:52:37+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step8_DistStA/IHTest_202009_Path5_Step8_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step8_DistStA,IHTest_202009_Path5_Step8_HiResLIDAR_1x_DistStA.las,128391463,2024-05-03T02:53:19+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step8_DistStA/IHTest_202009_Path5_Step8_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step8_DistStA,IHTest_202009_Path5_Step8_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:49:45+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step8_DistStA/IHTest_202009_Path5_Step8_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step8_DistStA,IHTest_202009_Path5_Step8_LWHSI1__DistStA.hdr,3583,2024-05-03T03:49:51+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step9_DistStA/IHTest_202009_Path5_Step9_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path5_DistStA,Path5_Step9_DistStA,IHTest_202009_Path5_Step9_HiResLIDAR_1x_DistStA.las,130775643,2024-05-03T02:53:44+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step9_DistStA/IHTest_202009_Path5_Step9_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path5_DistStA,Path5_Step9_DistStA,IHTest_202009_Path5_Step9_LWHSI1__DistStA.bsq,340787200,2024-05-03T02:53:46+00:00,raw
IHTest_202009_DistStA/Path5_DistStA/Path5_Step9_DistStA/IHTest_202009_Path5_Step9_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path5_DistStA,Path5_Step9_DistStA,IHTest_202009_Path5_Step9_LWHSI1__DistStA.hdr,3583,2024-05-03T02:53:46+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step1_DistStA/IHTest_202009_Path6_Step1_HiResLIDAR_2x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step1_DistStA,IHTest_202009_Path6_Step1_HiResLIDAR_2x_DistStA.las,632182304,2024-05-03T02:54:08+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step1_DistStA/IHTest_202009_Path6_Step1_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step1_DistStA,IHTest_202009_Path6_Step1_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:52:13+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step1_DistStA/IHTest_202009_Path6_Step1_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step1_DistStA,IHTest_202009_Path6_Step1_LWHSI1__DistStA.hdr,3583,2024-05-03T03:52:09+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step2_DistStA/IHTest_202009_Path6_Step2_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step2_DistStA,IHTest_202009_Path6_Step2_HiResLIDAR_1x_DistStA.las,128121584,2024-05-03T03:53:06+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step2_DistStA/IHTest_202009_Path6_Step2_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step2_DistStA,IHTest_202009_Path6_Step2_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:53:16+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step2_DistStA/IHTest_202009_Path6_Step2_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step2_DistStA,IHTest_202009_Path6_Step2_LWHSI1__DistStA.hdr,3583,2024-05-03T03:53:14+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step3_DistStA/IHTest_202009_Path6_Step3_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step3_DistStA,IHTest_202009_Path6_Step3_HiResLIDAR_1x_DistStA.las,107023644,2024-05-03T03:54:14+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step3_DistStA/IHTest_202009_Path6_Step3_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step3_DistStA,IHTest_202009_Path6_Step3_LWHSI1__DistStA.bsq,340787200,2024-05-03T02:55:12+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step3_DistStA/IHTest_202009_Path6_Step3_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step3_DistStA,IHTest_202009_Path6_Step3_LWHSI1__DistStA.hdr,3583,2024-05-03T02:55:11+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step4_DistStA/IHTest_202009_Path6_Step4_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step4_DistStA,IHTest_202009_Path6_Step4_HiResLIDAR_1x_DistStA.las,88663984,2024-05-03T02:56:27+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step4_DistStA/IHTest_202009_Path6_Step4_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step4_DistStA,IHTest_202009_Path6_Step4_LWHSI1__DistStA.bsq,340787200,2024-05-03T03:54:52+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step4_DistStA/IHTest_202009_Path6_Step4_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step4_DistStA,IHTest_202009_Path6_Step4_LWHSI1__DistStA.hdr,3583,2024-05-03T03:54:53+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step5_DistStA/IHTest_202009_Path6_Step5_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step5_DistStA,IHTest_202009_Path6_Step5_HiResLIDAR_1x_DistStA.las,90909724,2024-05-03T02:57:06+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step5_DistStA/IHTest_202009_Path6_Step5_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step5_DistStA,IHTest_202009_Path6_Step5_LWHSI1__DistStA.bsq,340787200,2024-05-03T02:57:05+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step5_DistStA/IHTest_202009_Path6_Step5_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step5_DistStA,IHTest_202009_Path6_Step5_LWHSI1__DistStA.hdr,3583,2024-05-03T02:57:08+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step6_DistStA/IHTest_202009_Path6_Step6_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step6_DistStA,IHTest_202009_Path6_Step6_HiResLIDAR_1x_DistStA.las,71881104,2024-05-03T03:55:41+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step6_DistStA/IHTest_202009_Path6_Step6_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step6_DistStA,IHTest_202009_Path6_Step6_LWHSI1__DistStA.bsq,340787200,2024-05-03T02:58:29+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step6_DistStA/IHTest_202009_Path6_Step6_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step6_DistStA,IHTest_202009_Path6_Step6_LWHSI1__DistStA.hdr,3583,2024-05-03T02:58:29+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step7_DistStA/IHTest_202009_Path6_Step7_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path6_DistStA,Path6_Step7_DistStA,IHTest_202009_Path6_Step7_HiResLIDAR_1x_DistStA.las,72756804,2024-05-02T12:38:03+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step7_DistStA/IHTest_202009_Path6_Step7_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path6_DistStA,Path6_Step7_DistStA,IHTest_202009_Path6_Step7_LWHSI1__DistStA.bsq,340787200,2024-05-02T12:38:17+00:00,raw
IHTest_202009_DistStA/Path6_DistStA/Path6_Step7_DistStA/IHTest_202009_Path6_Step7_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path6_DistStA,Path6_Step7_DistStA,IHTest_202009_Path6_Step7_LWHSI1__DistStA.hdr,3583,2024-05-02T12:39:16+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step1_DistStA/IHTest_202009_Path7_Step1_HiResLIDAR_2x_DistStA.las,IHTest_202009_DistStA,Path7_DistStA,Path7_Step1_DistStA,IHTest_202009_Path7_Step1_HiResLIDAR_2x_DistStA.las,393203184,2024-05-02T13:01:16+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step1_DistStA/IHTest_202009_Path7_Step1_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path7_DistStA,Path7_Step1_DistStA,IHTest_202009_Path7_Step1_LWHSI1__DistStA.bsq,340787200,2024-05-02T13:02:44+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step1_DistStA/IHTest_202009_Path7_Step1_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path7_DistStA,Path7_Step1_DistStA,IHTest_202009_Path7_Step1_LWHSI1__DistStA.hdr,3583,2024-05-02T13:04:14+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step2_DistStA/IHTest_202009_Path7_Step2_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path7_DistStA,Path7_Step2_DistStA,IHTest_202009_Path7_Step2_HiResLIDAR_1x_DistStA.las,85860524,2024-05-02T13:22:18+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step2_DistStA/IHTest_202009_Path7_Step2_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path7_DistStA,Path7_Step2_DistStA,IHTest_202009_Path7_Step2_LWHSI1__DistStA.bsq,340787200,2024-05-02T13:41:37+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step2_DistStA/IHTest_202009_Path7_Step2_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path7_DistStA,Path7_Step2_DistStA,IHTest_202009_Path7_Step2_LWHSI1__DistStA.hdr,3583,2024-05-02T13:42:57+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step3_DistStA/IHTest_202009_Path7_Step3_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path7_DistStA,Path7_Step3_DistStA,IHTest_202009_Path7_Step3_HiResLIDAR_1x_DistStA.las,84825684,2024-05-02T14:06:01+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step3_DistStA/IHTest_202009_Path7_Step3_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path7_DistStA,Path7_Step3_DistStA,IHTest_202009_Path7_Step3_LWHSI1__DistStA.bsq,340787200,2024-05-02T14:06:20+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step3_DistStA/IHTest_202009_Path7_Step3_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path7_DistStA,Path7_Step3_DistStA,IHTest_202009_Path7_Step3_LWHSI1__DistStA.hdr,3583,2024-05-02T14:07:26+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step4_DistStA/IHTest_202009_Path7_Step4_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path7_DistStA,Path7_Step4_DistStA,IHTest_202009_Path7_Step4_HiResLIDAR_1x_DistStA.las,84367084,2024-05-02T14:53:03+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step4_DistStA/IHTest_202009_Path7_Step4_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path7_DistStA,Path7_Step4_DistStA,IHTest_202009_Path7_Step4_LWHSI1__DistStA.bsq,340787200,2024-05-02T14:53:21+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step4_DistStA/IHTest_202009_Path7_Step4_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path7_DistStA,Path7_Step4_DistStA,IHTest_202009_Path7_Step4_LWHSI1__DistStA.hdr,3583,2024-05-02T14:54:24+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step5_DistStA/IHTest_202009_Path7_Step5_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path7_DistStA,Path7_Step5_DistStA,IHTest_202009_Path7_Step5_HiResLIDAR_1x_DistStA.las,105145984,2024-05-02T15:27:05+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step5_DistStA/IHTest_202009_Path7_Step5_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path7_DistStA,Path7_Step5_DistStA,IHTest_202009_Path7_Step5_LWHSI1__DistStA.bsq,340787200,2024-05-02T15:04:27+00:00,raw
IHTest_202009_DistStA/Path7_DistStA/Path7_Step5_DistStA/IHTest_202009_Path7_Step5_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path7_DistStA,Path7_Step5_DistStA,IHTest_202009_Path7_Step5_LWHSI1__DistStA.hdr,3583,2024-05-02T15:05:36+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step1_DistStA/IHTest_202009_Path8_Step1_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path8_DistStA,Path8_Step1_DistStA,IHTest_202009_Path8_Step1_HiResLIDAR_1x_DistStA.las,86189964,2024-05-02T15:52:31+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step1_DistStA/IHTest_202009_Path8_Step1_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path8_DistStA,Path8_Step1_DistStA,IHTest_202009_Path8_Step1_LWHSI1__DistStA.bsq,340787200,2024-05-02T15:28:01+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step1_DistStA/IHTest_202009_Path8_Step1_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path8_DistStA,Path8_Step1_DistStA,IHTest_202009_Path8_Step1_LWHSI1__DistStA.hdr,3583,2024-05-02T15:30:00+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA/IHTest_202009_Path8_Step2_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path8_DistStA,Path8_Step2_DistStA,IHTest_202009_Path8_Step2_HiResLIDAR_1x_DistStA.las,85871944,2024-05-02T15:52:57+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA/IHTest_202009_Path8_Step2_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path8_DistStA,Path8_Step2_DistStA,IHTest_202009_Path8_Step2_LWHSI1__DistStA.bsq,340787200,2024-05-02T15:53:14+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA/IHTest_202009_Path8_Step2_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path8_DistStA,Path8_Step2_DistStA,IHTest_202009_Path8_Step2_LWHSI1__DistStA.hdr,3583,2024-05-02T15:54:23+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA/IHTest_202009_Path8_Step3_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path8_DistStA,Path8_Step3_DistStA,IHTest_202009_Path8_Step3_HiResLIDAR_1x_DistStA.las,87779464,2024-05-02T16:30:45+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA/IHTest_202009_Path8_Step3_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path8_DistStA,Path8_Step3_DistStA,IHTest_202009_Path8_Step3_LWHSI1__DistStA.bsq,340787200,2024-05-02T17:11:37+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA/IHTest_202009_Path8_Step3_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path8_DistStA,Path8_Step3_DistStA,IHTest_202009_Path8_Step3_LWHSI1__DistStA.hdr,3583,2024-05-02T17:12:46+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step4_DistStA/IHTest_202009_Path8_Step4_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path8_DistStA,Path8_Step4_DistStA,IHTest_202009_Path8_Step4_LWHSI1__DistStA.bsq,340787200,2024-05-02T16:58:58+00:00,raw
IHTest_202009_DistStA/Path8_DistStA/Path8_Step4_DistStA/IHTest_202009_Path8_Step4_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path8_DistStA,Path8_Step4_DistStA,IHTest_202009_Path8_Step4_LWHSI1__DistStA.hdr,3583,2024-05-02T17:00:02+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step1_LWHSI1_DistStA.bsq,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step1_LWHSI1_DistStA.bsq,425984000,2024-05-02T17:36:18+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step1_LWHSI1_DistStA.hdr,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step1_LWHSI1_DistStA.hdr,3583,2024-05-02T17:37:30+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step2_LWHSI1_DistStA.bsq,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step2_LWHSI1_DistStA.bsq,425984000,2024-05-02T18:17:21+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step2_LWHSI1_DistStA.hdr,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step2_LWHSI1_DistStA.hdr,3583,2024-05-02T18:19:05+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step3_LWHSI1_DistStA.bsq,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step3_LWHSI1_DistStA.bsq,425984000,2024-05-02T17:37:32+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step3_LWHSI1_DistStA.hdr,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step3_LWHSI1_DistStA.hdr,3583,2024-05-02T17:39:35+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step4_LWHSI1_DistStA.bsq,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step4_LWHSI1_DistStA.bsq,425984000,2024-05-02T18:19:08+00:00,raw
IHTest_202104_DistStA/Path0_DistStA/Path0_LWHSI1_DistStA/IHTest_202104_Path0_Step4_LWHSI1_DistStA.hdr,IHTest_202104_DistStA,Path0_DistStA,Path0_LWHSI1_DistStA,IHTest_202104_Path0_Step4_LWHSI1_DistStA.hdr,3583,2024-05-02T18:20:38+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T21:29:44+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T21:30:55+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T21:28:30+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T21:29:34+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T21:30:58+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T21:32:17+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T21:29:36+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T21:31:01+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T21:32:19+00:00,raw
IHTest_202104_DistStA/Path10_DistStA/Path10_Step10_DistStA/IHTest_202104_Path10_Step10_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step10_DistStA,IHTest_202104_Path10_Step10_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T21:34:06+00:00,raw
