scene_id,scene,collection,path,step,path_name,step_name,source_pool,scene_dir,hdr_path,bsq_path,original_cyl_path,original_corresp_path,manual_picks_path,benchmark_corresp_path,benchmark_cyl_path,las_path,sensor_id,sensor_num_bands,fit_rmse_total_px,num_picked_pairs,fit_json,session_json,has_fit_json,has_session_json,join_key
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step13,IHTest_202204_DistStA-20221110 / path33 / path33_step13,IHTest_202204_DistStA-20221110,path33,path33_step13,Path33_DistStA,Path33_Step13,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step13,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step13/IHTest_202204_Path33_Step13_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step13/IHTest_202204_Path33_Step13_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step13/IHTest_202204_Path33_Step13_HiResLIDAR_DistStA.las,LWHSI1,256.0,4.602784449208559,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step13
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step14,IHTest_202204_DistStA-20221110 / path33 / path33_step14,IHTest_202204_DistStA-20221110,path33,path33_step14,Path33_DistStA,Path33_Step14,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step14,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step14/IHTest_202204_Path33_Step14_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step14/IHTest_202204_Path33_Step14_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step14/IHTest_202204_Path33_Step14_HiResLIDAR_DistStA.las,LWHSI1,256.0,7.695466681199434,11.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step14
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step15,IHTest_202204_DistStA-20221110 / path33 / path33_step15,IHTest_202204_DistStA-20221110,path33,path33_step15,Path33_DistStA,Path33_Step15,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step15,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step15/IHTest_202204_Path33_Step15_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step15/IHTest_202204_Path33_Step15_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step15/IHTest_202204_Path33_Step15_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.5520785064929667,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step15
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step16,IHTest_202204_DistStA-20221110 / path33 / path33_step16,IHTest_202204_DistStA-20221110,path33,path33_step16,Path33_DistStA,Path33_Step16,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step16,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step16/IHTest_202204_Path33_Step16_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step16/IHTest_202204_Path33_Step16_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step16/IHTest_202204_Path33_Step16_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.985822395845097,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step16
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step2,IHTest_202204_DistStA-20221110 / path33 / path33_step2,IHTest_202204_DistStA-20221110,path33,path33_step2,Path33_DistStA,Path33_Step2,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step2,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step2/IHTest_202204_Path33_Step2_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step2/IHTest_202204_Path33_Step2_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step2/IHTest_202204_Path33_Step2_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.597054530781048,12.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step2
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step3,IHTest_202204_DistStA-20221110 / path33 / path33_step3,IHTest_202204_DistStA-20221110,path33,path33_step3,Path33_DistStA,Path33_Step3,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step3,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step3/IHTest_202204_Path33_Step3_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step3/IHTest_202204_Path33_Step3_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step3/IHTest_202204_Path33_Step3_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.4959294221093757,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step3
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step4,IHTest_202204_DistStA-20221110 / path33 / path33_step4,IHTest_202204_DistStA-20221110,path33,path33_step4,Path33_DistStA,Path33_Step4,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step4,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step4/IHTest_202204_Path33_Step4_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step4/IHTest_202204_Path33_Step4_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step4/IHTest_202204_Path33_Step4_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.634295390939413,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step4
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step5,IHTest_202204_DistStA-20221110 / path33 / path33_step5,IHTest_202204_DistStA-20221110,path33,path33_step5,Path33_DistStA,Path33_Step5,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step5,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step5/IHTest_202204_Path33_Step5_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step5/IHTest_202204_Path33_Step5_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step5/IHTest_202204_Path33_Step5_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.5542563193059005,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step5
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step6,IHTest_202204_DistStA-20221110 / path33 / path33_step6,IHTest_202204_DistStA-20221110,path33,path33_step6,Path33_DistStA,Path33_Step6,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step6,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step6/IHTest_202204_Path33_Step6_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step6/IHTest_202204_Path33_Step6_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step6/IHTest_202204_Path33_Step6_HiResLIDAR_DistStA.las,LWHSI1,256.0,4.263006236518844,11.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step6
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step7,IHTest_202204_DistStA-20221110 / path33 / path33_step7,IHTest_202204_DistStA-20221110,path33,path33_step7,Path33_DistStA,Path33_Step7,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step7,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step7/IHTest_202204_Path33_Step7_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step7/IHTest_202204_Path33_Step7_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step7/IHTest_202204_Path33_Step7_HiResLIDAR_DistStA.las,LWHSI1,256.0,3.248513974465688,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step7
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step8,IHTest_202204_DistStA-20221110 / path33 / path33_step8,IHTest_202204_DistStA-20221110,path33,path33_step8,Path33_DistStA,Path33_Step8,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step8,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step8/IHTest_202204_Path33_Step8_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step8/IHTest_202204_Path33_Step8_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step8/IHTest_202204_Path33_Step8_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.223634897568643,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step8
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step9,IHTest_202204_DistStA-20221110 / path33 / path33_step9,IHTest_202204_DistStA-20221110,path33,path33_step9,Path33_DistStA,Path33_Step9,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step9,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step9/IHTest_202204_Path33_Step9_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step9/IHTest_202204_Path33_Step9_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step9/IHTest_202204_Path33_Step9_HiResLIDAR_DistStA.las,LWHSI1,256.0,3.869564795931503,8.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/session.json,True,True,IHTest_202204_DistStA-20221110|path33|path33_step9
IHTest_202204_DistStA-20221110/Path35_DistStA/Path35_Step1,IHTest_202204_DistStA-20221110 / path35 / path35_step1,IHTest_202204_DistStA-20221110,path35,path35_step1,Path35_DistStA,Path35_Step1,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path35_DistStA/Path35_Step1,/disk/IHTest_202204_DistStA-20221110/Path35_DistStA/Path35_Step1/IHTest_202204_Path35_Step1_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path35_DistStA/Path35_Step1/IHTest_202204_Path35_Step1_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path35_DistStA/Path35_Step1/IHTest_202204_Path35_Step1_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.5683870407957563,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/session.json,True,True,IHTest_202204_DistStA-20221110|path35|path35_step1
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step1,IHTest_202204_DistStA-20221110 / path36 / path36_step1,IHTest_202204_DistStA-20221110,path36,path36_step1,Path36_DistStA,Path36_Step1,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step1,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step1/IHTest_202204_Path36_Step1_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step1/IHTest_202204_Path36_Step1_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step1/IHTest_202204_Path36_Step1_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.5100170541313955,12.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step1
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step11,IHTest_202204_DistStA-20221110 / path36 / path36_step11,IHTest_202204_DistStA-20221110,path36,path36_step11,Path36_DistStA,Path36_Step11,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step11,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step11/IHTest_202204_Path36_Step11_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step11/IHTest_202204_Path36_Step11_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step11/IHTest_202204_Path36_Step11_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.9817461164060968,12.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step11
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step16,IHTest_202204_DistStA-20221110 / path36 / path36_step16,IHTest_202204_DistStA-20221110,path36,path36_step16,Path36_DistStA,Path36_Step16,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step16,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step16/IHTest_202204_Path36_Step16_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step16/IHTest_202204_Path36_Step16_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step16/IHTest_202204_Path36_Step16_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.849746086493244,11.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step16
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step2,IHTest_202204_DistStA-20221110 / path36 / path36_step2,IHTest_202204_DistStA-20221110,path36,path36_step2,Path36_DistStA,Path36_Step2,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step2,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step2/IHTest_202204_Path36_Step2_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step2/IHTest_202204_Path36_Step2_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step2/IHTest_202204_Path36_Step2_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.6965267009138183,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step2
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step21,IHTest_202204_DistStA-20221110 / path36 / path36_step21,IHTest_202204_DistStA-20221110,path36,path36_step21,Path36_DistStA,Path36_Step21,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step21,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step21/IHTest_202204_Path36_Step21_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step21/IHTest_202204_Path36_Step21_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step21/IHTest_202204_Path36_Step21_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.6189622726248365,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step21
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step26,IHTest_202204_DistStA-20221110 / path36 / path36_step26,IHTest_202204_DistStA-20221110,path36,path36_step26,Path36_DistStA,Path36_Step26,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step26,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step26/IHTest_202204_Path36_Step26_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step26/IHTest_202204_Path36_Step26_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step26/IHTest_202204_Path36_Step26_HiResLIDAR_DistStA.las,LWHSI1,256.0,7.195953860661436,15.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step26
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step31,IHTest_202204_DistStA-20221110 / path36 / path36_step31,IHTest_202204_DistStA-20221110,path36,path36_step31,Path36_DistStA,Path36_Step31,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step31,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step31/IHTest_202204_Path36_Step31_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step31/IHTest_202204_Path36_Step31_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step31/IHTest_202204_Path36_Step31_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.43479028331931,12.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/session.json,True,True,IHTest_202204_DistStA-20221110|path36|path36_step31
