collection,path,step,scene,source_pool,has_session_json,has_fit_json,fit_ready,annotation_status,verdict,exclusion_reason,fit_rmse_total_px,fit_rmse_u_px,fit_rmse_v_px,rmse_pass_le_5px,rmse_pass_le_10px,num_picked_pairs,elapsed_seconds_raw,elapsed_seconds_plausible_for_summary,timing_exclusion_reason,replacement_count,clear_count,distance_agreement_status,fit_json,session_json,distance_agreement_available_current,distance_sampled_points,distance_missing_depth_points,distance_scene_error_count,distance_near_points_0_10m,distance_middle_points_10_100m,distance_far_points_100_inf,distance_max_error_percent_of_picked_range,distance_median_error_percent_of_picked_range,distance_mean_error_percent_of_picked_range,distance_max_error_m,distance_median_error_m,distance_all_points_pass_le_1pct,distance_all_points_pass_le_5pct,candidate_rmse5_distance5_current
IHTest_202204_DistStA-20221110,path13,path13_step6,IHTest_202204_DistStA-20221110 / path13 / path13_step6,without_prior_cyl,True,True,True,annotated,good,,3.941394338194678,3.3320227378271787,2.10528235725181,True,True,13,1047.915422,1047.915422,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step6/session.json,True,13,0,0,0,10,3,11.021903907144045,0.33807197700197716,2.031290075530726,13.560444682247493,0.08834994721149059,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step7,IHTest_202204_DistStA-20221110 / path13 / path13_step7,without_prior_cyl,True,True,True,annotated,usable with caution,,2.041506111447495,1.673017755610971,1.1699396533530697,True,True,10,338.436207,338.436207,,8,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step7/session.json,True,10,0,0,0,10,0,5.316970231263183,0.2719328737175085,1.1301289874027316,3.2246795264655574,0.08142156091192199,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step8,IHTest_202204_DistStA-20221110 / path13 / path13_step8,without_prior_cyl,True,True,True,annotated,bad,,18.817551291372805,18.80472084060189,0.6947738556388792,False,False,10,401.919795,401.919795,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step8/session.json,True,8,2,0,0,7,1,20.814070092896948,2.8474548479376924,4.286452180544286,8.256126555550928,1.58449724674351,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step9,IHTest_202204_DistStA-20221110 / path13 / path13_step9,without_prior_cyl,True,True,True,annotated,usable with caution,,2.200132591994622,2.1520752207950262,0.4573353981456213,True,True,9,135.658966,135.658966,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step9/session.json,True,9,0,0,0,9,0,2.9060550851591307,0.2957225513308189,0.7889123956988514,2.344050382841317,0.08813589160855884,False,True,True
IHTest_202204_DistStA-20221110,path15,path15_step1,IHTest_202204_DistStA-20221110 / path15 / path15_step1,without_prior_cyl,True,True,True,annotated,good,,1.630347987634692,1.5377709670909314,0.54156718286535,True,True,8,138.342256,138.342256,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step1/session.json,True,8,0,0,0,8,0,0.7683878926082867,0.28833381785357637,0.36557358341381574,0.3617690690132136,0.13933392287815494,True,True,True
IHTest_202204_DistStA-20221110,path15,path15_step11,IHTest_202204_DistStA-20221110 / path15 / path15_step11,without_prior_cyl,True,True,True,annotated,good,,1.774863688273548,1.6783124162060907,0.5774154012151529,True,True,8,128.965976,128.965976,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step11/session.json,True,8,0,0,0,8,0,2.361031398670789,0.21727579547057216,0.5172149441475629,0.5183271408612882,0.1035092073095445,False,True,True
IHTest_202204_DistStA-20221110,path15,path15_step16,IHTest_202204_DistStA-20221110 / path15 / path15_step16,without_prior_cyl,True,True,True,annotated,good,,1.5088941692420932,1.458742072489022,0.38578903551451516,True,True,8,134.758808,134.758808,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step16/session.json,True,8,0,0,0,8,0,3.2523456044610435,0.4031883669808992,1.0223371020565548,0.8533802454724331,0.06632734342081736,False,True,True
IHTest_202204_DistStA-20221110,path15,path15_step21,IHTest_202204_DistStA-20221110 / path15 / path15_step21,without_prior_cyl,True,True,True,annotated,good,,1.5933848879860248,1.3854048534077934,0.787101514047818,True,True,8,1152.743195,1152.743195,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step21/session.json,True,8,0,0,0,8,0,0.2536791140306511,0.17106516152905166,0.16850402518345137,0.08657174524762468,0.040699051467290914,True,True,True
IHTest_202204_DistStA-20221110,path15,path15_step26,IHTest_202204_DistStA-20221110 / path15 / path15_step26,without_prior_cyl,True,True,True,annotated,good,,1.3325071606568732,1.076653158254368,0.7851071965169708,True,True,9,134.643,134.643,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step26/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step26/session.json,True,9,0,0,0,9,0,5.524276584814501,0.20142568261031304,0.7912105292591973,1.6246593249383778,0.044718024940543444,False,False,False
IHTest_202204_DistStA-20221110,path15,path15_step31,IHTest_202204_DistStA-20221110 / path15 / path15_step31,without_prior_cyl,True,True,True,annotated,good,,1.9213047876434608,1.7689143606016022,0.7499027082756189,True,True,9,110.266225,110.266225,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step31/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step31/session.json,True,9,0,0,0,9,0,3.1657600692036874,0.16180824402372834,0.5047798883750925,0.7610743609549111,0.03693866361061282,False,True,True
IHTest_202204_DistStA-20221110,path15,path15_step36,IHTest_202204_DistStA-20221110 / path15 / path15_step36,without_prior_cyl,True,True,True,annotated,good,,2.7019631647204325,2.673886448061667,0.3885050918304916,True,True,8,104.083288,104.083288,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step36/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step36/session.json,True,8,0,0,0,8,0,0.3181626903751358,0.23210198751319633,0.21435458985283995,0.0677529547534057,0.04118899856445246,True,True,True
IHTest_202204_DistStA-20221110,path15,path15_step41,IHTest_202204_DistStA-20221110 / path15 / path15_step41,without_prior_cyl,True,True,True,annotated,good,,2.983413221598681,2.703419902174225,1.261853907288052,True,True,10,162.07293,162.07293,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step41/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step41/session.json,True,10,0,0,0,10,0,4.0312526307871055,0.17355739914977283,1.1882537227452175,0.8431939996095501,0.03169851238649812,False,True,True
IHTest_202204_DistStA-20221110,path15,path15_step6,IHTest_202204_DistStA-20221110 / path15 / path15_step6,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step6/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202204_DistStA-20221110,path19,path19_step1,IHTest_202204_DistStA-20221110 / path19 / path19_step1,without_prior_cyl,True,True,True,annotated,good,,2.0725156770060296,1.7774293023733458,1.065864112586761,True,True,11,220.336371,220.336371,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path19/path19_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path19/path19_step1/session.json,True,11,0,0,0,11,0,1.9619105984291243,0.23606292367014578,0.35566437820507224,0.6397010584552376,0.08829553517887234,False,True,True
IHTest_202204_DistStA-20221110,path20,path20_step1,IHTest_202204_DistStA-20221110 / path20 / path20_step1,without_prior_cyl,True,True,True,annotated,good,,1.3054842254287902,1.2717675861612592,0.2947817321900609,True,True,8,264.205484,264.205484,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path20/path20_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path20/path20_step1/session.json,True,8,0,0,0,8,0,0.5273059198055683,0.2850797656006097,0.32744626329792154,0.23288898431888327,0.1101287465835945,True,True,True
IHTest_202204_DistStA-20221110,path21,path21_step1,IHTest_202204_DistStA-20221110 / path21 / path21_step1,without_prior_cyl,True,True,True,annotated,good,,4.973420256357792,3.341242546047225,3.6838848102015707,True,True,9,295.357635,295.357635,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step1/session.json,True,9,0,0,0,9,0,51.62934786232132,4.754079164359536,11.382953643652517,32.63626589332425,1.262100556670859,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step10,IHTest_202204_DistStA-20221110 / path21 / path21_step10,without_prior_cyl,True,True,True,annotated,usable with caution,,1.3512125789877938,1.246479345244509,0.5215981935299089,True,True,9,250.943337,250.943337,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step10/session.json,True,9,0,0,0,9,0,12.634299134327454,4.653848413391314,5.3852444309220315,7.7748948553260675,3.5963110269215406,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step11,IHTest_202204_DistStA-20221110 / path21 / path21_step11,without_prior_cyl,True,True,True,annotated,bad,,5.57100890648597,5.004490570196936,2.4476957263834778,False,True,12,307.772568,307.772568,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/session.json,True,12,0,0,0,9,3,9.36112781572619,0.3031419630844644,2.960392024599681,7.474778395172038,0.1690233075148022,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step12,IHTest_202204_DistStA-20221110 / path21 / path21_step12,without_prior_cyl,True,True,True,annotated,good,,1.4293148388945358,1.3522198811301311,0.4630791528027654,True,True,9,252.801138,252.801138,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/session.json,True,9,0,0,0,9,0,8.2712966288979,3.9370311739951376,3.643086328752228,4.908587093441909,1.1482943471494913,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step13,IHTest_202204_DistStA-20221110 / path21 / path21_step13,without_prior_cyl,True,True,True,annotated,good,,2.5677996388200124,2.4164491271933413,0.8685439544494721,True,True,10,197.860453,197.860453,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/session.json,True,10,0,0,0,9,1,10.68419359709935,0.26710541510060104,2.2129755880298587,5.929757322714373,0.11751808980760714,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step14,IHTest_202204_DistStA-20221110 / path21 / path21_step14,without_prior_cyl,True,True,True,annotated,good,,0.8028549574909641,0.5012846044931887,0.6271282389319789,True,True,8,272.219191,272.219191,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/session.json,True,8,0,0,0,8,0,7.6700638462164115,0.21094022245313634,2.1416090233687664,3.756806063846973,0.1040469979759564,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step15,IHTest_202204_DistStA-20221110 / path21 / path21_step15,without_prior_cyl,True,True,True,annotated,good,,1.682050054151884,1.5713545706504377,0.6001143207492501,True,True,10,224.292485,224.292485,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/session.json,True,10,0,0,0,9,1,9.148885569623586,0.24620542866679965,1.7613995241478186,3.8145044193568083,0.10371911397515987,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step16,IHTest_202204_DistStA-20221110 / path21 / path21_step16,without_prior_cyl,True,True,True,annotated,good,,3.6167762664353003,3.2091393405022344,1.6680813093763005,True,True,10,333.99671,333.99671,,6,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/session.json,True,10,0,0,0,8,2,10.32942653961906,0.2340183977757335,1.7297998346119172,3.8658054149838748,0.13127552510867702,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step17,IHTest_202204_DistStA-20221110 / path21 / path21_step17,without_prior_cyl,True,True,True,annotated,good,,5.193076800968864,4.32184605706528,2.8791827520652995,False,True,11,667.106097,667.106097,,7,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/session.json,True,11,0,0,0,7,4,6.904282270339119,0.14634637270463913,1.5672047032835983,2.733432185525743,0.05445758988997795,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step18,IHTest_202204_DistStA-20221110 / path21 / path21_step18,without_prior_cyl,True,True,True,annotated,usable with caution,,4.221943845032461,3.82876607356318,1.7791459143474084,True,True,10,171.961919,171.961919,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/session.json,True,10,0,0,0,8,2,2.7922866730230957,0.6002483272566704,0.8491464762982618,1.0390215218097154,0.23126320891995533,False,True,True
IHTest_202204_DistStA-20221110,path21,path21_step19,IHTest_202204_DistStA-20221110 / path21 / path21_step19,without_prior_cyl,True,True,True,annotated,usable with caution,,6.471171513809507,6.210326559624677,1.8187646312703454,False,True,10,439.111634,439.111634,,5,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/session.json,True,10,0,0,0,10,0,24.033137625741496,1.2774918692690687,5.829356846956851,19.34261713011881,0.333522518003015,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step2,IHTest_202204_DistStA-20221110 / path21 / path21_step2,without_prior_cyl,True,True,True,annotated,good,,5.759952474752561,2.3045165071401184,5.27884989175927,False,True,10,287.735459,287.735459,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/session.json,True,10,0,0,1,8,1,77.2933671344509,3.434805441958045,10.61006234428024,85.97280279474816,1.0303845560172782,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step20,IHTest_202204_DistStA-20221110 / path21 / path21_step20,without_prior_cyl,True,True,True,annotated,good,,7.0784018224235075,6.8926847510758495,1.610797716032301,False,True,8,461.546952,461.546952,,8,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/session.json,True,8,0,0,0,8,0,5.040782573238129,0.7834686716328524,1.3025061589961564,4.570153722047181,0.27510647178560355,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step21,IHTest_202204_DistStA-20221110 / path21 / path21_step21,without_prior_cyl,True,True,True,annotated,good,,4.0859628712823834,3.315807060275414,2.3875753652033485,True,True,10,316.795384,316.795384,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/session.json,True,10,0,0,0,9,1,15.464694720616086,1.221841992734348,2.5117907327809905,14.725806922615106,0.26013596413335627,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step22,IHTest_202204_DistStA-20221110 / path21 / path21_step22,without_prior_cyl,True,True,True,annotated,good,,1.5941001770927323,1.2511960922390302,0.9877569100608006,True,True,8,166.363846,166.363846,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/session.json,True,8,0,0,0,8,0,16.22435620831804,0.7578750096668674,3.1463559641487717,14.474782453562767,0.4057059938794527,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step23,IHTest_202204_DistStA-20221110 / path21 / path21_step23,without_prior_cyl,True,True,True,annotated,good,,2.825335951201393,2.7010651750221806,0.8287159690952487,True,True,11,286.636469,286.636469,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/session.json,True,11,0,0,1,10,0,17.37680260996656,1.6005114121585362,4.119237339793996,15.009681986722,0.689302845048914,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step3,IHTest_202204_DistStA-20221110 / path21 / path21_step3,without_prior_cyl,True,True,True,annotated,good,,2.0909644366895512,1.7659788231549447,1.1195762911337168,True,True,9,179.163994,179.163994,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/session.json,True,9,0,0,0,9,0,6.992758309163356,0.7713107947450747,2.189209431531227,1.4147426907294758,0.1633147563063524,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step4,IHTest_202204_DistStA-20221110 / path21 / path21_step4,without_prior_cyl,True,True,True,annotated,usable with caution,,4.363085858607849,4.025438971877185,1.6829614651786113,True,True,11,503.104277,503.104277,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/session.json,True,11,0,0,0,11,0,81.72567625635247,0.38016188510183185,8.56241917979426,77.55054248935507,0.1268678466478761,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step5,IHTest_202204_DistStA-20221110 / path21 / path21_step5,without_prior_cyl,True,True,True,annotated,good,,2.0022817676930087,1.95981546084443,0.4101897569064521,True,True,8,122.399136,122.399136,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/session.json,True,8,0,0,0,8,0,5.048245192366984,0.3498970526930576,1.6247843191041986,1.477591585811318,0.11424640958657406,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step6,IHTest_202204_DistStA-20221110 / path21 / path21_step6,without_prior_cyl,True,True,True,annotated,usable with caution,,1.3658429740649625,1.194567503175007,0.6622201372359886,True,True,8,220.084323,220.084323,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/session.json,True,8,0,0,0,8,0,20.842967404228453,0.1147305973276416,3.3078863356731034,6.003196631822277,0.054664193281478646,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step7,IHTest_202204_DistStA-20221110 / path21 / path21_step7,without_prior_cyl,True,False,False,no_fit_ready,bad,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step7/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step8,IHTest_202204_DistStA-20221110 / path21 / path21_step8,without_prior_cyl,True,True,True,annotated,bad,,2.0519403238507286,2.0205589855945187,0.35749192771009797,True,True,9,222.599314,222.599314,,3,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/session.json,True,9,0,0,4,5,0,30.598274183714818,1.34123489383872,7.000304372840125,13.666558831180168,0.17275047639616226,False,False,False
IHTest_202204_DistStA-20221110,path21,path21_step9,IHTest_202204_DistStA-20221110 / path21 / path21_step9,without_prior_cyl,True,True,True,annotated,good,,1.8204766995511206,1.3733616421177395,1.1949950684284045,True,True,10,239.737791,239.737791,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step9/session.json,True,10,0,0,0,10,0,12.979600608177764,0.6394837741455892,4.850387567080731,9.190836022297859,0.3405712412303359,False,False,False
IHTest_202204_DistStA-20221110,path25,path25_step1,IHTest_202204_DistStA-20221110 / path25 / path25_step1,without_prior_cyl,True,True,True,annotated,good,,1.6290495572682389,1.599965492978299,0.3064520864907838,True,True,11,265.890006,265.890006,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path25/path25_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path25/path25_step1/session.json,True,11,0,0,0,11,0,5.1003317299127895,0.31232254640054374,0.9839127958349384,2.813082186492771,0.0968466859097461,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step1,IHTest_202204_DistStA-20221110 / path26 / path26_step1,without_prior_cyl,True,True,True,annotated,usable with caution,,5.834689855833684,5.739367918146767,1.0503626106807782,False,True,11,690.335669,690.335669,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step1/session.json,True,11,0,0,0,11,0,39.395646575921845,0.350587611747514,8.548103809301836,24.010199127584364,0.07996491983697851,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step10,IHTest_202204_DistStA-20221110 / path26 / path26_step10,without_prior_cyl,True,True,True,annotated,usable with caution,,4.9991686443129,2.4103450543381055,4.379717325731092,True,True,11,249.201482,249.201482,,5,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step10/session.json,True,11,0,0,2,9,0,6.603201118115833,0.07665273473446162,0.6725682274616882,1.668364529303485,0.02956704611820271,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step11,IHTest_202204_DistStA-20221110 / path26 / path26_step11,without_prior_cyl,True,True,True,annotated,usable with caution,,7.245736969096476,6.315478552998781,3.5518213457244454,False,True,12,479.234981,479.234981,,20,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step11/session.json,True,12,0,0,2,10,0,15.286345221557298,0.20788122194571051,2.452132652753954,4.863055673323245,0.04016965468415101,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step12,IHTest_202204_DistStA-20221110 / path26 / path26_step12,without_prior_cyl,True,True,True,annotated,usable with caution,,5.838719548943231,4.956145095090621,3.086627895879421,False,True,12,341.591217,341.591217,,9,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step12/session.json,True,12,0,0,0,12,0,7.177296384131929,0.08761196849615524,1.0393858263796165,1.6090141660311268,0.03432021417578213,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step13,IHTest_202204_DistStA-20221110 / path26 / path26_step13,without_prior_cyl,True,True,True,annotated,usable with caution,,12.784418428691954,10.392924837869767,7.445029743007619,False,False,14,454.184172,454.184172,,17,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step13/session.json,True,13,1,0,0,13,0,32.59340270275603,0.3544580184696678,9.099267488690721,12.497477860384343,0.05804081662750349,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step14,IHTest_202204_DistStA-20221110 / path26 / path26_step14,without_prior_cyl,True,True,True,annotated,usable with caution,,10.495242905567153,7.711697702353826,7.1189776087840295,False,False,12,339.406511,339.406511,,8,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step14/session.json,True,12,0,0,0,12,0,30.529364055432726,0.3775051050533303,6.630633179654513,12.1626748176879,0.07737383699699585,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step15,IHTest_202204_DistStA-20221110 / path26 / path26_step15,without_prior_cyl,True,True,True,annotated,bad,,17.388489166616562,17.291426072435797,1.834704302886167,False,False,13,491.358777,491.358777,,9,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step15/session.json,True,12,1,0,0,12,0,34.47882455481348,0.9215722025676821,9.603399644735662,10.77689862559621,0.16171958180186596,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step16,IHTest_202204_DistStA-20221110 / path26 / path26_step16,without_prior_cyl,True,True,True,annotated,usable with caution,,7.296121867610245,6.882338108275635,2.422151207170467,False,True,13,299.414691,299.414691,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step16/session.json,True,13,0,0,0,13,0,18.973961040165964,0.1682945008130001,3.0876353071772544,4.628411098260408,0.05801325320440753,False,False,False
