collection,path,step,scene,source_pool,has_session_json,has_fit_json,fit_ready,annotation_status,verdict,exclusion_reason,fit_rmse_total_px,fit_rmse_u_px,fit_rmse_v_px,rmse_pass_le_5px,rmse_pass_le_10px,num_picked_pairs,elapsed_seconds_raw,elapsed_seconds_plausible_for_summary,timing_exclusion_reason,replacement_count,clear_count,distance_agreement_status,fit_json,session_json
IHTest_202204_DistStA-20221110,path26,path26_step15,IHTest_202204_DistStA-20221110 / path26 / path26_step15,without_prior_cyl,True,True,True,annotated,bad,,17.388489166616562,17.291426072435797,1.834704302886167,False,False,13,491.358777,491.358777,,9,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step15/session.json
IHTest_202204_DistStA-20221110,path26,path26_step16,IHTest_202204_DistStA-20221110 / path26 / path26_step16,without_prior_cyl,True,True,True,annotated,usable with caution,,7.296121867610245,6.882338108275635,2.422151207170467,False,True,13,299.414691,299.414691,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step16/session.json
IHTest_202204_DistStA-20221110,path26,path26_step17,IHTest_202204_DistStA-20221110 / path26 / path26_step17,without_prior_cyl,True,True,True,annotated,usable with caution,,4.2543855556050065,3.3066948560122316,2.67685740841061,True,True,13,247.111054,247.111054,,8,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step17/session.json
IHTest_202204_DistStA-20221110,path26,path26_step18,IHTest_202204_DistStA-20221110 / path26 / path26_step18,without_prior_cyl,True,True,True,annotated,bad,,24.12558834369538,23.16604389151304,6.736350892429928,False,False,12,515.817134,515.817134,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step18/session.json
IHTest_202204_DistStA-20221110,path26,path26_step2,IHTest_202204_DistStA-20221110 / path26 / path26_step2,without_prior_cyl,True,True,True,annotated,usable with caution,,2.7815165767020127,2.089060515646903,1.8364805004228006,True,True,10,327.282402,327.282402,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step2/session.json
IHTest_202204_DistStA-20221110,path26,path26_step20,IHTest_202204_DistStA-20221110 / path26 / path26_step20,without_prior_cyl,True,True,True,annotated,bad,,13.667306338290189,13.181516142077038,3.6114948069780777,False,False,12,374.716401,374.716401,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step20/session.json
IHTest_202204_DistStA-20221110,path26,path26_step21,IHTest_202204_DistStA-20221110 / path26 / path26_step21,without_prior_cyl,True,True,True,annotated,bad,,5.172280705769117,5.116707833395504,0.7561670760754988,False,True,8,96.142304,96.142304,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step21/session.json
IHTest_202204_DistStA-20221110,path26,path26_step22,IHTest_202204_DistStA-20221110 / path26 / path26_step22,without_prior_cyl,True,True,True,annotated,bad,,25.04110385708777,24.430563480472863,5.495857568027198,False,False,11,152.763125,152.763125,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step22/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step22/session.json
IHTest_202204_DistStA-20221110,path26,path26_step23,IHTest_202204_DistStA-20221110 / path26 / path26_step23,without_prior_cyl,True,True,True,annotated,usable with caution,,5.165666213391741,2.2828601137459956,4.633859852136724,False,True,16,247.923837,247.923837,,6,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step23/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step23/session.json
IHTest_202204_DistStA-20221110,path26,path26_step24,IHTest_202204_DistStA-20221110 / path26 / path26_step24,without_prior_cyl,True,True,True,annotated,usable with caution,,7.8381174883786615,5.468307140219892,5.615487759923225,False,True,13,360.801084,360.801084,,19,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step24/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step24/session.json
IHTest_202204_DistStA-20221110,path26,path26_step25,IHTest_202204_DistStA-20221110 / path26 / path26_step25,without_prior_cyl,True,True,True,annotated,bad,,5.523182894355101,4.137725847063426,3.6585207528508095,False,True,13,258.469166,258.469166,,8,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step25/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step25/session.json
IHTest_202204_DistStA-20221110,path26,path26_step26,IHTest_202204_DistStA-20221110 / path26 / path26_step26,without_prior_cyl,True,True,True,annotated,bad,,14.02821573302662,10.717760210787631,9.050991808436967,False,False,12,151.762248,151.762248,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step26/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step26/session.json
IHTest_202204_DistStA-20221110,path26,path26_step27,IHTest_202204_DistStA-20221110 / path26 / path26_step27,without_prior_cyl,True,True,True,annotated,usable with caution,,7.74426646805407,4.112581525804331,6.562037512986311,False,True,14,290.93839,290.93839,,6,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step27/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step27/session.json
IHTest_202204_DistStA-20221110,path26,path26_step3,IHTest_202204_DistStA-20221110 / path26 / path26_step3,without_prior_cyl,True,True,True,annotated,usable with caution,,11.16789709137562,10.76932241773824,2.9569612960531995,False,False,8,524.729236,524.729236,,7,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step3/session.json
IHTest_202204_DistStA-20221110,path26,path26_step4,IHTest_202204_DistStA-20221110 / path26 / path26_step4,without_prior_cyl,True,True,True,annotated,bad,,11.46616924391257,10.872558494857516,3.6414981677804303,False,False,8,654.461021,654.461021,,29,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step4/session.json
IHTest_202204_DistStA-20221110,path26,path26_step5,IHTest_202204_DistStA-20221110 / path26 / path26_step5,without_prior_cyl,True,True,True,annotated,usable with caution,,10.450446753049423,4.078748894570745,9.621623812712652,False,False,15,353.473112,353.473112,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step5/session.json
IHTest_202204_DistStA-20221110,path26,path26_step6,IHTest_202204_DistStA-20221110 / path26 / path26_step6,without_prior_cyl,True,True,True,annotated,bad,,9.172974683996044,5.694722521687695,7.191216861854138,False,True,11,162.692492,162.692492,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step6/session.json
IHTest_202204_DistStA-20221110,path26,path26_step7,IHTest_202204_DistStA-20221110 / path26 / path26_step7,without_prior_cyl,True,True,True,annotated,bad,,6.184430588306363,3.0633153782956053,5.3724557322212565,False,True,8,356.500538,356.500538,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step7/session.json
IHTest_202204_DistStA-20221110,path26,path26_step8,IHTest_202204_DistStA-20221110 / path26 / path26_step8,without_prior_cyl,True,True,True,annotated,bad,,21.889291467579064,19.381235267412773,10.173927484596335,False,False,13,338.516147,338.516147,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step8/session.json
IHTest_202204_DistStA-20221110,path26,path26_step9,IHTest_202204_DistStA-20221110 / path26 / path26_step9,without_prior_cyl,True,True,True,annotated,usable with caution,,6.175899511819214,4.983693932547457,3.647537466124026,False,True,10,379.108496,379.108496,,7,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step9/session.json
IHTest_202204_DistStA-20221110,path28,path28_step1,IHTest_202204_DistStA-20221110 / path28 / path28_step1,without_prior_cyl,True,True,True,annotated,good,,2.1037156454767145,1.401323436700347,1.5690481645819032,True,True,8,440.937766,440.937766,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step1/session.json
IHTest_202204_DistStA-20221110,path28,path28_step10,IHTest_202204_DistStA-20221110 / path28 / path28_step10,without_prior_cyl,True,True,True,annotated,good,,3.881936442390352,3.5995702927995854,1.4534525275883525,True,True,13,336.28216,336.28216,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step10/session.json
IHTest_202204_DistStA-20221110,path28,path28_step11,IHTest_202204_DistStA-20221110 / path28 / path28_step11,without_prior_cyl,True,True,True,annotated,good,,4.060202547932909,3.8909251624438532,1.1601491759692637,True,True,11,291.263372,291.263372,,7,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step11/session.json
IHTest_202204_DistStA-20221110,path28,path28_step12,IHTest_202204_DistStA-20221110 / path28 / path28_step12,without_prior_cyl,True,True,True,annotated,usable with caution,,2.8855678373610956,2.727772695660156,0.9411471005234611,True,True,10,344.694667,344.694667,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step12/session.json
IHTest_202204_DistStA-20221110,path28,path28_step13,IHTest_202204_DistStA-20221110 / path28 / path28_step13,without_prior_cyl,True,True,True,annotated,good,,2.1065080922504764,2.104583681029823,0.090021509983457,True,True,8,637.516544,637.516544,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step13/session.json
IHTest_202204_DistStA-20221110,path28,path28_step14,IHTest_202204_DistStA-20221110 / path28 / path28_step14,without_prior_cyl,True,True,True,annotated,usable with caution,,5.2174489645402735,4.69586189724544,2.2739073726915158,False,True,10,371.284739,371.284739,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step14/session.json
IHTest_202204_DistStA-20221110,path28,path28_step15,IHTest_202204_DistStA-20221110 / path28 / path28_step15,without_prior_cyl,True,True,True,annotated,good,,3.24240493660319,3.146488076085817,0.7828170667266466,True,True,8,149.204259,149.204259,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step15/session.json
IHTest_202204_DistStA-20221110,path28,path28_step16,IHTest_202204_DistStA-20221110 / path28 / path28_step16,without_prior_cyl,True,True,True,annotated,usable with caution,,2.173615289293933,2.0945036868422187,0.5810832398690408,True,True,8,233.723835,233.723835,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step16/session.json
IHTest_202204_DistStA-20221110,path28,path28_step2,IHTest_202204_DistStA-20221110 / path28 / path28_step2,without_prior_cyl,True,True,True,annotated,good,,1.0844160875128785,0.9403956131366554,0.5400132791423492,True,True,8,127.523453,127.523453,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step2/session.json
IHTest_202204_DistStA-20221110,path28,path28_step3,IHTest_202204_DistStA-20221110 / path28 / path28_step3,without_prior_cyl,True,True,True,annotated,good,,0.6711828520907781,0.6674126866043204,0.07104031742830613,True,True,8,160.351271,160.351271,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/session.json
IHTest_202204_DistStA-20221110,path28,path28_step4,IHTest_202204_DistStA-20221110 / path28 / path28_step4,without_prior_cyl,True,True,True,annotated,good,,2.900089941434382,2.8567281350155174,0.4996258910621432,True,True,10,300.73618,300.73618,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/session.json
IHTest_202204_DistStA-20221110,path28,path28_step5,IHTest_202204_DistStA-20221110 / path28 / path28_step5,without_prior_cyl,True,True,True,annotated,good,,0.6323241843084212,0.5078371730085419,0.37674298901506126,True,True,8,122.647371,122.647371,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/session.json
IHTest_202204_DistStA-20221110,path28,path28_step6,IHTest_202204_DistStA-20221110 / path28 / path28_step6,without_prior_cyl,True,True,True,annotated,good,,1.9376356048910468,1.7422179422800903,0.848002581917544,True,True,10,216.790362,216.790362,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/session.json
IHTest_202204_DistStA-20221110,path28,path28_step7,IHTest_202204_DistStA-20221110 / path28 / path28_step7,without_prior_cyl,True,True,True,annotated,good,,1.9253640462543102,1.918749969266581,0.15945302144601808,True,True,8,125.237267,125.237267,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/session.json
IHTest_202204_DistStA-20221110,path28,path28_step8,IHTest_202204_DistStA-20221110 / path28 / path28_step8,without_prior_cyl,True,True,True,annotated,good,,1.5302357788038843,1.4903401849178495,0.3471421494871527,True,True,8,126.398201,126.398201,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/session.json
IHTest_202204_DistStA-20221110,path28,path28_step9,IHTest_202204_DistStA-20221110 / path28 / path28_step9,without_prior_cyl,True,True,True,annotated,usable with caution,,6.84275965559945,6.717551309574445,1.3030211462344647,False,True,14,471.908739,471.908739,,7,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/session.json
IHTest_202204_DistStA-20221110,path30,path30_step1,IHTest_202204_DistStA-20221110 / path30 / path30_step1,without_prior_cyl,True,True,True,annotated,good,,1.2584911513766663,1.1198370869441816,0.5742515797085255,True,True,10,237.259637,237.259637,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/session.json
IHTest_202204_DistStA-20221110,path31,path31_step1,IHTest_202204_DistStA-20221110 / path31 / path31_step1,without_prior_cyl,True,True,True,annotated,good,,1.2413388821906328,1.1487594260890193,0.4703977055746738,True,True,8,158.734039,158.734039,,3,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/session.json
IHTest_202204_DistStA-20221110,path31,path31_step10,IHTest_202204_DistStA-20221110 / path31 / path31_step10,without_prior_cyl,True,True,True,annotated,usable with caution,,5.587624380605786,5.433966008440465,1.301368371312976,False,True,10,420.620142,420.620142,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/session.json
IHTest_202204_DistStA-20221110,path31,path31_step11,IHTest_202204_DistStA-20221110 / path31 / path31_step11,without_prior_cyl,True,True,True,annotated,good,,3.3018290491542794,2.608763437901221,2.023963535963248,True,True,10,220.196333,220.196333,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/session.json
IHTest_202204_DistStA-20221110,path31,path31_step12,IHTest_202204_DistStA-20221110 / path31 / path31_step12,without_prior_cyl,True,True,True,annotated,bad,,16.197284814766608,16.068656015780345,2.0372356803264133,False,False,8,318.864732,318.864732,,3,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/session.json
IHTest_202204_DistStA-20221110,path31,path31_step13,IHTest_202204_DistStA-20221110 / path31 / path31_step13,without_prior_cyl,True,True,True,annotated,good,,3.5164744315402063,3.3165806894064085,1.1687108103943131,True,True,9,3134.572454,3134.572454,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/session.json
IHTest_202204_DistStA-20221110,path31,path31_step14,IHTest_202204_DistStA-20221110 / path31 / path31_step14,without_prior_cyl,True,True,True,annotated,bad,,7.59153942884805,7.156115581676953,2.5340640641931125,False,True,8,457.312977,457.312977,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step14/session.json
IHTest_202204_DistStA-20221110,path31,path31_step15,IHTest_202204_DistStA-20221110 / path31 / path31_step15,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,pending_recompute_after_completed_labels,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step15/session.json
IHTest_202204_DistStA-20221110,path31,path31_step16,IHTest_202204_DistStA-20221110 / path31 / path31_step16,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,pending_recompute_after_completed_labels,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step16/session.json
IHTest_202204_DistStA-20221110,path31,path31_step17,IHTest_202204_DistStA-20221110 / path31 / path31_step17,without_prior_cyl,True,True,True,annotated,bad,,137.171652323985,137.04148072089222,5.97450944576594,False,False,8,194.095682,194.095682,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step17/session.json
IHTest_202204_DistStA-20221110,path31,path31_step18,IHTest_202204_DistStA-20221110 / path31 / path31_step18,without_prior_cyl,True,True,True,annotated,bad,,22.105018055959462,22.02791981737346,1.8446061296817666,False,False,8,162.007712,162.007712,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step18/session.json
IHTest_202204_DistStA-20221110,path31,path31_step19,IHTest_202204_DistStA-20221110 / path31 / path31_step19,without_prior_cyl,True,True,True,annotated,usable with caution,,9.032850460856297,6.5592576131726075,6.21035643197949,False,True,12,645.60715,645.60715,,7,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step19/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step19/session.json
IHTest_202204_DistStA-20221110,path31,path31_step2,IHTest_202204_DistStA-20221110 / path31 / path31_step2,without_prior_cyl,True,True,True,annotated,good,,1.8610760306855214,1.015155964165913,1.5598276701003067,True,True,9,171.834672,171.834672,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step2/session.json
IHTest_202204_DistStA-20221110,path31,path31_step20,IHTest_202204_DistStA-20221110 / path31 / path31_step20,without_prior_cyl,True,True,True,annotated,usable with caution,,2.4907081508580275,2.118693059666153,1.3094910506273383,True,True,9,253.035066,253.035066,,5,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step20/session.json
IHTest_202204_DistStA-20221110,path31,path31_step21,IHTest_202204_DistStA-20221110 / path31 / path31_step21,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,pending_recompute_after_completed_labels,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step21/session.json
IHTest_202204_DistStA-20221110,path31,path31_step3,IHTest_202204_DistStA-20221110 / path31 / path31_step3,without_prior_cyl,True,True,True,annotated,good,,3.026696013106697,2.5881939105153933,1.5691211034611097,True,True,11,346.247338,346.247338,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step3/session.json
IHTest_202204_DistStA-20221110,path31,path31_step4,IHTest_202204_DistStA-20221110 / path31 / path31_step4,without_prior_cyl,True,True,True,annotated,good,,2.7941215178791277,2.409682199054292,1.4144068566844665,True,True,11,193.325568,193.325568,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step4/session.json
IHTest_202204_DistStA-20221110,path31,path31_step5,IHTest_202204_DistStA-20221110 / path31 / path31_step5,without_prior_cyl,True,True,True,annotated,usable with caution,,2.7947593556345187,2.5986858893297424,1.0283537837267673,True,True,11,372.284515,372.284515,,3,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step5/session.json
IHTest_202204_DistStA-20221110,path31,path31_step6,IHTest_202204_DistStA-20221110 / path31 / path31_step6,without_prior_cyl,True,True,True,annotated,good,,2.9233114510597704,2.2882263991810343,1.8192772702334783,True,True,12,325.422578,325.422578,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step6/session.json
IHTest_202204_DistStA-20221110,path31,path31_step7,IHTest_202204_DistStA-20221110 / path31 / path31_step7,without_prior_cyl,True,True,True,annotated,good,,1.8439198516487636,1.339438064231865,1.267259283410933,True,True,11,245.103506,245.103506,,3,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step7/session.json
IHTest_202204_DistStA-20221110,path31,path31_step8,IHTest_202204_DistStA-20221110 / path31 / path31_step8,without_prior_cyl,True,True,True,annotated,usable with caution,,3.2036572761626783,2.2467219374596716,2.2837820558992776,True,True,13,691.04047,691.04047,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step8/session.json
IHTest_202204_DistStA-20221110,path31,path31_step9,IHTest_202204_DistStA-20221110 / path31 / path31_step9,without_prior_cyl,True,True,True,annotated,good,,2.206656025952265,2.03607064150146,0.8507333070282815,True,True,12,247.499872,247.499872,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step9/session.json
IHTest_202204_DistStA-20221110,path33,path33_step1,IHTest_202204_DistStA-20221110 / path33 / path33_step1,without_prior_cyl,True,True,True,annotated,good,,2.684025673943722,2.025777501254968,1.760743971677378,True,True,9,272.410671,272.410671,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step1/session.json
